business_id,name,address,latitude,longitude,stars,review_count,is_open,categories
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,"2308 W Oregon Ave, Ste C",39.9178706,-75.1869588,2.0,26,1,"Sandwiches, Pizza, Chicken Wings"
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,1301 S 3rd St,39.9315335419,-75.1496175304,4.5,30,1,"Breakfast & Brunch, Sandwiches"
gq4zw-ru_rkZ2UBIanaZFQ,McDonald's,1201 N Broad St,39.9720955382,-75.1588091254,1.0,38,0,"Fast Food, Food, Burgers, Coffee & Tea"
BWITd9JUXP3gSi1z3Y-z8g,In Riva,4116 Ridge Ave,40.0078746,-75.1924072,4.0,729,0,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits"
m4lkv5ksqtdXvlIVIftH_A,Pearl,1904 Chestnut St,39.9517967,-75.1722608,2.5,32,0,"Asian Fusion, Nightlife, Dance Clubs, Lounges, Bars"
4EDFnzdMBdrL4tujAA2QZQ,Philippine Jeepney Grill,7927 Bustleton Ave,40.0575027,-75.0525701,3.5,12,0,"Specialty Food, Food, Filipino, Ethnic Food"
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,228 Arch St,39.951923,-75.144335,4.5,193,1,"Japanese, Ramen, Sushi Bars"
byYUYIXVxS6IUXC42THYFw,Asian Star,3148 Willits Rd,40.0573352,-75.014859,3.0,5,0,"Thai, Chinese, Japanese, Sushi Bars"
Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,51 N 12th St,39.9531593,-75.1590984,3.5,40,1,"Spanish, Latin American, Puerto Rican, Caribbean, Cuban"
xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,1614 W Ritner St,39.9210221,-75.1744313,3.5,88,1,"Food, Bakeries"
TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,"39 S 19th St, Ste 41",39.9522486027,-75.1716919961,3.0,225,1,"American (New), Bars, Nightlife, Lounges"
hwXDlBJdtr1cFFM8sy5oPQ,Steve's Prince of Steaks,3836 Chestnut St,39.9549777255,-75.199922158,3.0,11,0,"Pizza, American (Traditional), Cheesesteaks"
dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,3131 Walnut St,39.952126,-75.186438,3.5,30,0,"Nightlife, Music Venues, Irish, Pubs, Irish Pub, Arts & Entertainment, Food, Breweries, Bars, Beer, Wine & Spirits"
2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,1109 Walnut St,39.9489334,-75.1595088,4.0,622,0,"Burgers, American (New), Food, American (Traditional), Nightlife, Bars, Cocktail Bars, Salad"
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,1059 Van Kirk St,40.036154,-75.0881369,4.5,11,0,Pizza
NjUjzEvHfyRcKI7VYwLY0Q,Cafe Habana,102 S 21st St,39.9519011,-75.175709,4.0,5,0,"Nightlife, Lounges, Bars"
M0_Yc94Yq-G7HV8rrl9fQA,Gaetano’s,3820 Lancaster Ave,39.9604844097,-75.1977337,3.5,6,1,"Pizza, Sandwiches, Cheesesteaks"
I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,426 W Girard Ave,39.9698623,-75.1439919,4.0,338,1,"Food, Tacos, Mexican, Latin American, Spanish"
WJN51928dvjYmaFw-zPKXg,D'S Caribbean And American Food,3009 N 22nd St,40.000452,-75.1662905577,3.5,10,1,"Caribbean, Cajun/Creole, Southern"
P8QLcGZZOPgl9w_3ARBKiQ,Hai Street Kitchen & Co,125 S 40th St,39.954687,-75.202181,3.5,100,0,"Japanese, Asian Fusion"
89CEDMXZjJRHXGeVIWTwcA,Dae Jang Geum,1910 W Cheltenham Ave,40.0675529,-75.1472469,4.0,8,0,Korean
262I6X8Vi5PXygFmhjeLyA,Sorrento Pizzeria And Grill,"646 S 55th St, West Phildelphia",39.9498507065,-75.2332982,2.0,9,1,"Chicken Wings, Pizza, Burgers"
Vq77GKtHp2nMsiKbjumgvA,Tony Express,3334 N Broad St,40.004478,-75.152804,5.0,8,1,"Food, Food Trucks, Mediterranean, Sandwiches, Burgers, Falafel"
zUJMvjK6aBeQtVCowZ85-w,Panasian Buffet,833 Adams Ave,40.0308845266,-75.1041150063,3.5,62,1,"Pan Asian, Japanese, Buffets, American (Traditional), Chinese, Seafood"
XQ_wVhRayMJGQT9J_WANkw,4 Seasons Grill Mexican Restaurant,"3503 B St, Ste 4B",40.0030161,-75.1239721,4.0,12,1,Mexican
WZPCfTRiN4ipajP7gFfziA,The Centennial Cafe,4700 States Dr,39.9849894194,-75.2161406602,3.5,26,0,"Coffee & Tea, Food, Breakfast & Brunch, Sandwiches"
gXy0a9tOQYLGflwRtqmY5A,Camac,1305 Locust St,39.948202,-75.162588,3.0,6,0,"Gay Bars, Bars, Nightlife, American (Traditional)"
eJhXqSKaYzDS4WBeDq8vEQ,Bistro La Bête,1703 South 9th St,39.9280043,-75.1600446,5.0,15,0,French
liy3id4Wj1AaIduwETiVSQ,Sam's Pizza,5450 Rutland St,40.0310045,-75.0836118,2.0,13,1,Pizza
6jNFUIKiCCKnLCpGJpkyrg,McDonald's,710 Adams Ave,40.0323183,-75.106562376,1.0,22,1,"Fast Food, Food, Coffee & Tea, Burgers"
zwTmOj4B_OVPMTMYijQiKg,Queen Sheba,4511 Baltimore Ave,39.9489954358,-75.2135489881,4.0,64,1,"Nightlife, Sports Bars, Bars, Ethiopian"
UhIdCsdiWS4K0EkbvVdlAw,Ed's Pizza House,6047 Ogontz Ave,40.0474259,-75.1507643,1.5,24,1,Pizza
BVe-jR0szZPC6o7r15jp4g,Enzo's,120 S 15th St,39.9505432,-75.1660506,3.5,9,0,"American (New), Food"
Bih0eT_lbbCUwKmGYpX0hw,Ricci's Hoagies,1165 S 11th St,39.9353601,-75.1615836,4.0,67,1,"Italian, Sandwiches"
qot32tHVWZpiJibLTwQGyw,Pina's Pizza,8919 Ridge Ave,40.0694581,-75.2398454,3.5,47,1,"Italian, Pizza, Seafood"
RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,2654 S 10th St,39.91579,-75.1653879,3.5,184,1,"Cheesesteaks, Sandwiches, Steakhouses, Local Flavor"
1pkuCWlH3iEuUAQVHpIuHQ,China Star,425 West Girard Ave,39.9702483665,-75.144223438,3.0,10,0,"Cantonese, Chinese, Szechuan"
ukt4QdEiwDubi991eF75TA,Paseo Tapas Bar,726 N 24th St,39.9684914,-75.176962,2.5,11,0,Tapas Bars
HFuAKE0uZ-frIMjroeA-cA,SET NoLibs,"1030 N 2nd St, Unit 101",39.9671493,-75.1404232,4.0,108,1,"Mexican, Bars, Asian Fusion, Lounges, Nightlife, Salad, Tacos"
E-DcL1u330qwvoxXhipmUQ,George's Sandwich Shop,900 S 9th St,39.9388315986,-75.1579846257,4.0,93,1,"Italian, Cheesesteaks, Sandwiches"
GUNpbcLvHZLE3NpOifjNUQ,Slate,102 S 21st St,39.9519011,-75.175709,3.0,124,0,"Bars, American (New), Nightlife"
eFvzHawVJofxSnD7TgbZtg,Good Karma Cafe,928 Pine St,39.9446092,-75.1578331,4.0,249,1,"Food, Cafes, Coffee & Tea"
teGUSCn6Vlrs07qIgilFHA,Oriental Kitchen,919 N 18th St,39.971725,-75.1657105,2.5,8,1,"American (Traditional), Chinese"
NOPk3f5TedR-fw9HO4VJlQ,Athenian Restaurant,6824 Torresdale Ave,40.0259565956,-75.0442917475,4.0,27,1,"Food, American (New), Diners, American (Traditional)"
zYty3y2eQZQfdCSzyUUbzw,Valley Shepherd Creamery,51 N 12th St,39.953168623,-75.1589321091,4.5,32,0,"American (New), Grocery, Specialty Food, Cheese Shops, Food"
c6r29yLfVhZaSyrtsNVLRQ,The Palace of Indian,1533 S 11th St,39.9299499,-75.1629175,4.0,88,1,Indian
mNu6xYO2bn-rvacN12h9WA,In & Out Pizza,7600 Ogontz Ave,40.0700275,-75.1575821,2.0,36,1,Pizza
SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,226 Market St,39.949794,-75.144739,3.5,446,1,"Nightlife, American (New), Bars, Pubs"
3kiB39JzdovdlOhQj-nMCw,Pho Hoa Noodle Soup,1111 S 11th St,39.9366969,-75.1614094,3.5,116,0,Vietnamese
i_5PaxI8DK9EErsHBdwP1A,Tiffin-Etc,712 W Girard Ave,39.9701516,-75.1488281,3.0,21,1,Indian
pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,1436 South St,39.944275,-75.166787,2.5,276,1,Caribbean
xYOETY4C57qgs0ldtDYX_Q,Moon Flower House,"6414 Frankford Ave, Unit 11",40.0295791831,-75.0583349168,4.5,8,1,"Juice Bars & Smoothies, Food, Burgers, Sandwiches"
XpTNCVbO5wL1DtDyKzKqfA,Holmesburg Bakery,7935 Frankford Ave,40.0410115,-75.0284172,4.0,79,1,"Food, Bakeries"
eoooZrFnFZhRVuBH_LGcQw,A Taste of Jamaica,7169 Ogontz Ave,40.0638727,-75.1524294,3.5,14,0,"Caribbean, Southern"
skW4boArIApRw9DXKXukkA,Champps Penn's Landing,2100 S Christopher Columbus  Blvd,39.9206642975,-75.1416778564,2.5,38,0,"American (Traditional), Sandwiches"
fYXCk6Usfd2wzyaBBIM4dw,Rasavat,9321 Krewstown Rd,40.0859735,-75.0463612,5.0,28,0,Indian
6LCZLGa09Qifn6rG7-DNrg,Erawan Thai Cuisine,925 Arch St,39.953793,-75.155832,3.5,180,0,Thai
_kSaLnFZIEpOZEg6ZIxKvQ,High Point Cafe,1925 Fairmount Ave,39.9673949,-75.1696764,4.0,28,0,"Coffee & Tea, Creperies, Bakeries, Cafes, Food"
iJOwwuhHP_0BCHmpmJ8l4Q,McDonald's,5945 Woodland Ave,39.9307946183,-75.2276433154,2.0,15,1,"Fast Food, Food, Coffee & Tea, Burgers"
B2TRCYPklp7a8Ipcz5y-BA,Halal Gyro King,1 S 12th St,39.95187,-75.159913,4.5,24,1,"Food Trucks, Halal, Food, Street Vendors, Sandwiches, Middle Eastern, Food Stands"
fzZxqe9XAtKrx10959x1Rg,Oh So Good,1900 Market St,39.9530859,-75.1722814,3.5,15,0,"Asian Fusion, Barbeque, Sandwiches, Soul Food, Delis, Food, Desserts, American (New), Breakfast & Brunch, Buffets, American (Traditional)"
wAUkOyvAoyE6F7zuQ3g_UA,Flow State CoffeeBar,2413 Frankford Ave,39.981907,-75.127012,5.0,25,0,"Gelato, Cafes, Food, Coffee & Tea"
YSQkA13M3dVSrWynCqybaA,The Pink Dolphin,1001 N 2nd St,39.9665611,-75.1399345,3.0,36,0,"Food, Grocery, Delis, Specialty Food, Health Markets"
J-ciDDEdIHMcChGIyKZnOg,Cake Life Bake Shop,1306 Frankford Ave,39.970468014,-75.1345396622,4.5,241,1,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Desserts"
XBdaG2kQ2Iz9VNGPZokjYg,Maria's Ristorante on Summit,8100 Ridge Ave,40.0567171,-75.2363521,3.5,98,1,"Italian, Pizza"
MKHJy86fkFnMAhZac6wuLw,Chuck E. Cheese,"9175 Roosevelt, Ste 2",40.076239,-75.03146,2.5,12,1,"Pizza, Venues & Event Spaces, Arcades, Arts & Entertainment, Event Planning & Services, Party & Event Planning, Active Life, Indoor Playcentre, Kids Activities"
WIv5kTb_P3jnngPkMeRRNw,Jay's Favorite Sushi Bar,1526 Sansom St,39.950303,-75.166856,3.5,97,0,"Sushi Bars, Japanese"
C_EtrXTygRX5RTUOKtO6Dg,Copabanana,4000 Spruce St,39.9515586,-75.2032578,3.0,334,1,"Nightlife, Bars, American (Traditional)"
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,10863 Bustleton Ave,40.110566,-75.0238988,4.0,89,1,"Pakistani, Specialty Food, Halal, Indian, Health Markets, Vegetarian, Vegan, Ethnic Food, Food"
AbtYqoBGuvlWmR1gU0c3XA,Foodery,324 S 10th St,39.9448121788,-75.158305077,3.5,113,1,"Food, Delis, Beer, Wine & Spirits"
7x76ngzub3j4PijMHm71nQ,Fratelly Pizza & Restaurant,2383 Cottman Ave,40.0478786128,-75.0593309498,2.0,20,0,"Pizza, Italian, Sandwiches"
vA5MHe9LqNQcp8k_CaFkHg,Dagwood's Pub,4625 Linden Ave,40.0506387,-74.9997615712,4.0,123,1,"Pubs, Nightlife, Bars, Seafood"
NDHgJsy-4Lb6WhERPXPs0A,Alena’s Cafe,6669 Germantown Ave,40.0513741,-75.1849412,5.0,29,1,Cafes
gIdsoqeal31OEuBXhAaPPw,Cornerstone Inn,6080 Ridge Ave,40.033236,-75.215314,3.5,10,0,"Breakfast & Brunch, American (Traditional), American (New), Sports Bars, Bars, Nightlife"
WA2dW8HafdFte-dEWStZzg,Kato's Cajun,1625 Chestnut St,39.9515705,-75.1680038,2.5,18,1,Cajun/Creole
F1hbIYD1lNzbprtckd7bVg,Venuto's Old World Pizza,6024 Ridge Ave,40.0322069,-75.2142546,3.0,5,0,"Pizza, Italian"
-OIUunijjcq_ZzyyQhPPFQ,Zorba's Taverna,2230 Fairmount Ave,39.9671642,-75.1748969,4.5,510,1,"Greek, Mediterranean"
VJEzpfLs_Jnzgqh5A_FVTg,Jasmine Rice - Rittenhouse,306 S 16th St,39.9470839462,-75.1682054067,3.5,307,1,"Soup, Thai, Salad"
1UNorskttXSWuEcgzKzXcA,Xochitl,408 S 2nd St,39.9428742,-75.1456449,3.5,453,1,"Lounges, Asian Fusion, Mexican, Latin American, Nightlife, Bars"
0qbMXG1Aw3a2beoQhU52lQ,Al Sham Restaurant - Philadelphia,306 W Chelten Ave,40.0300231,-75.1803247,3.5,37,1,"Halal, Kebab, Middle Eastern"
NoaeOhk_wLceJqFruhRX1A,The Set Table,3572 Indian Queen Ln,40.0098914,-75.1905348,4.0,5,0,"American (New), Breakfast & Brunch, Sandwiches"
hUX1yAimviBIhb21D_KtcQ,Cactus Restaurant & Bar,4243 Main St,40.0245627,-75.2209958,3.0,312,1,"Mexican, Bars, Tex-Mex, Nightlife"
RVLF2RaStLkJiQCqBHknDw,Mom Mom's Kitchen and Polish Food Cart,1505 South St,39.9439859,-75.167449,5.0,91,1,"Food, Polish, Food Trucks, Street Vendors"
0JoB3ThhI-DS78-1Ks1EUQ,Hibachi 2 Go,1414 Synder Ave,39.9242167,-75.1703845,3.5,105,1,"Sushi Bars, Japanese"
D4AJVjAiJULF04BjN7bhiA,Snackbar,253 S 20th St,39.948831,-75.1740669,3.5,56,0,"Bars, Tapas Bars, Nightlife, Wine Bars"
IKXaAODca0KYqr8Fo4sgjw,Gaby’s Station Pizza,1629 S 7th St,39.9282246,-75.1568413,4.0,11,1,"Mexican, Pizza"
S0TBIuX2tkMjM0SCILJrtw,Day Break Eggs,2900 Grays Ferry Ave,39.9387267,-75.1923844,4.5,22,1,Breakfast & Brunch
17Y8circEnkMMXKfLo8Ztg,Bitar's,947 Federal St,39.9346516,-75.1602726,4.0,154,1,"Middle Eastern, Falafel, Bakeries, Food, Greek, Mediterranean"
z5YxP_jyIU7dRKUA7V_H0w,Cily Chicken Rice,933 Race St,39.955545,-75.1554729,4.5,68,1,"Hainan, Fast Food, Chinese, Coffee & Tea, Food, Thai"
DGvkU7CkdBs6lNbncQmF3A,Franklin's,3521 Bowman St,40.0110062,-75.189062,3.5,129,1,"Burgers, Nightlife, Beer, Wine & Spirits, American (New), Bars, Food, Karaoke, Sports Bars"
MF5-JPr0auUkY_WLTTVUaA,Tacodelphia,427 S Broad St,39.9448608451,-75.1652079004,4.0,240,1,"New Mexican Cuisine, Mexican, Tex-Mex, Tacos"
FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,255 S 10th St,39.9467949,-75.1577025,4.0,818,0,"Asian Fusion, Tapas/Small Plates, American (New), Vietnamese, Korean, Noodles, Ramen, Japanese"
LY6OCkHEwfZtdOoQawNkWg,Samosa Vegetarian,1214 Walnut St,39.9488451,-75.1612613,4.5,74,0,"Indian, Vegetarian, Buffets"
3DDRYqCzc3Yhh7WOpNh7tg,El Limon,4514 City Ave,40.0027825,-75.2222705,4.0,12,1,Mexican
_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,2400 Coral St,39.9835674,-75.1293858,4.5,68,1,"Coffee & Tea, Breakfast & Brunch, Books, Mags, Music & Video, Bookstores, Tea Rooms, Bagels, Shopping, Sandwiches, Food"
3J8PwNptOmUSwPI6WTTaiw,Keshet Kitchen,705 E Passyunk Ave,39.9404826,-75.1507871,4.5,11,1,"Desserts, Comfort Food, Food, Middle Eastern"
RjISdNawGnpjsewMTSGgsA,KASUMI SUSHI,"2201 Penrose Ave, Ste3",39.9102554,-75.1869588,4.0,55,1,"Japanese, Sushi Bars"
kxX2SOes4o-D3ZQBkiMRfA,Zaika,2481 Grant Ave,40.0798480557,-75.025079772,4.0,181,1,"Halal, Pakistani, Indian"
FsRAHiYUERqUIeGVt49svA,Qdoba Mexican Grill,1900 Chestnut St,39.951634,-75.1721,3.0,27,0,Mexican
MUQDp-1rzSN3lCjUycNLug,Dunkin',3313 Wharton St,39.9385148,-75.1981973,2.0,16,1,"Donuts, Food, Coffee & Tea"
LnZvGYbqozanOSevcftnrw,HipCityVeg - University City,214 S 40th St,39.953549,-75.202991,4.0,314,1,"Sandwiches, Food, Burgers, Vegan, Desserts"
lqBurWf5LxIhUQ0HtXTu_A,Philadelphia Cricket Club,415 W Willow Grove Ave,40.0650212,-75.2065334,4.0,13,1,"Venues & Event Spaces, Active Life, Event Planning & Services, Sports Clubs, Beaches, Tennis, Swimming Pools, Golf"
RXItVN-qOBgbp_vBalAkOw,Goldie,3401 Walnut St,39.953074,-75.192585,4.5,46,1,"Mediterranean, Falafel, Fast Food"
jULIPydhMj18KOI5OHTwfA,Buena Onda,1901 Callowhill St,39.9609147337,-75.1708267829,4.0,552,1,"Tacos, Mexican"
7BmboJEmyQ_DAgTCoCgpgg,Vientiane Bistro,2537 Kensington Ave,39.9881000819,-75.1282148436,4.5,67,1,"Vegan, Laotian, Asian Fusion, Thai, Cafes"
WkNJ3FnK5WVW3thVUe-WSw,Izzy's 33,1703 S 9th St,39.9280043249,-75.160044618,4.5,24,1,"Mexican, Cafes, Breakfast & Brunch, Italian"
UjXH7iq8eYauQoGswkxGYw,Wawa,7236-40 Germantown Ave,40.0607947,-75.1920424,2.5,28,1,"Food, Convenience Stores, Delis, Coffee & Tea, Sandwiches"
kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,6030 Torresdale Ave,40.0185131,-75.0581372,4.5,380,1,"Sandwiches, Cheesesteaks"
Pab9VzWLe20vrdGn0rxNfQ,Ava Restaurant,518 S Third St,39.9420412,-75.147714,3.5,9,0,"American (New), Italian"
fnjKM583kumn7z0Z00Rc9g,Little Caesars Pizza,7153 Ogontz Ave,40.0627091,-75.1520337,3.0,5,1,"Food, Pizza"
zzyx5x0Z7xXWWvWnZFuxlQ,Walnut Street Pizza,200 S Broad St,39.9491834,-75.1647772,2.5,6,0,"Pizza, Caterers, Italian, Gluten-Free, Event Planning & Services"
8wQq1jGlJ4hj691c7WLdQQ,Amici's Deli,2355 S Woodstock St,39.921989042,-75.1805423945,3.0,9,0,"Delis, Italian"
7yPzOek7Af2dKWGYKpcHWA,Khmer Kitchen,1700 S 6th St,39.9274110049,-75.1556555182,4.5,372,0,Cambodian
JAMmjTFdUGBpV24K1riSjQ,Yellow Bicycle Canteen,930 Locust St,39.9472244065,-75.1572515,5.0,13,1,"Caterers, Event Planning & Services, Cafes, Vegetarian, Sandwiches"
vUrTGX_7HxqeoQ_6QCVz6g,Suraya,1528 Frankford Ave,39.9736865005,-75.1339557767,4.5,1121,1,"Active Life, Beer Gardens, Grocery, Middle Eastern, Specialty Food, American (New), Parks, Cafes, Food, Nightlife, Coffee & Tea, Lebanese"
LdK6Tqr9-QK8eNezCUes9A,Mel's Kitchen,5001 Umbria St,40.0359954,-75.2359063583,4.5,206,0,"Sandwiches, Soup, Cheesesteaks, Event Planning & Services, Breakfast & Brunch, Caterers"
mFE9V6LPpsDRUQLEBsBRRA,Pearl of East,2049 W Oregon Ave,39.9186353,-75.1824221,3.0,17,1,Unknown
r2cjbHG_WGWUkaPCbLpo-A,Philly Fusion & Grill Chicken Bowl,"2000 Hamilton St, Ste 104",39.962004,-75.1722752,4.0,20,0,American (Traditional)
SiHnuDYGCzm4NeMQILPyzw,Ramada Philadelphia Northeast,11580 Roosevelt Blvd,40.1033326,-75.0051621,1.5,10,0,"Event Planning & Services, Hotels, Hotels & Travel"
DytKODMqcvQ7MWA0NN2uNw,Lloyd Whiskey Bar,529 E Girard Ave,39.9713575331,-75.127588677,4.0,210,1,"Nightlife, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges"
gCcJTKC40CL0XtYYGfcXDw,Smiley's Cafe,4251 Main St,40.024774,-75.2214354,4.5,423,1,"Juice Bars & Smoothies, Food, Mediterranean, Greek, Sandwiches"
t5RIuLUvE5fxr0TaRWxeQg,Il Tartufo,4341 Main St,40.0255207,-75.2232588,3.0,85,0,Italian
9EkU93HxB6gMAvuvkfVqVA,Park Manor Deli,240 W Chelten Ave,40.0303618,-75.1799143,2.5,16,1,"Delis, Cheesesteaks, Sandwiches"
WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,1921 Fairmount Ave,39.9674553,-75.169558,3.5,151,1,Vietnamese
fFA6bjWbq724vB1tW4V9pQ,McDonald's,8901 Franford Ave,40.0503776775,-75.0094825029,1.5,15,1,"Coffee & Tea, Food, Fast Food, Burgers"
BkzPB-keyU1Ri1Fd8YuiAw,Happy Joy Family Restaurant,1328 W Girard Ave,39.9710521,-75.1582199,4.5,21,1,"Breakfast & Brunch, American (Traditional)"
wCluBbW9nzS7MEMFltMwJw,Tasties,1212 N 52nd St,39.9717941,-75.2261989,2.5,106,1,"Food, Imported Food, Food Trucks, Desserts, Seafood, Steakhouses, Ethnic Food, Sandwiches, Soul Food, Specialty Food"
pKg4NleedNE_SxkfN_NlTQ,The Original Hot Dog Factory,125 N 15th St,39.9554278,-75.1643767,3.5,30,1,Hot Dogs
FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,1801 John F Kennedy Blvd,39.954395,-75.169849,3.0,131,1,"Bars, American (New), Nightlife"
Bmh7d4yVxpgLPQ8KLcy_4Q,Mediterra Grill,2119 N 63rd St,39.9887627,-75.249793,3.5,36,1,"American (New), Salad, Sandwiches, Mediterranean"
wsr5zfPb6OZX4mQ7S-D8rQ,The Boilermaker,216 S 11th St,39.948104,-75.159407,4.0,35,0,"Bars, Food, American (New), Nightlife, Beer, Wine & Spirits"
KGo93t2QwqryygJXGv9MTw,Michelfelder's Deli,901 Market St,39.9516322,-75.1558474,4.5,8,0,"Delis, Sandwiches, Salad"
3sdlpskDaXr1P59BYjGoFw,Giovani Pizza,1515 Chestnut St,39.9512536,-75.1661282,3.5,32,0,"Burgers, Salad, Pizza"
fB_VJEJTIMyWv5hC9T-xwA,So Korean Grill,"6201 N Front St, Ste 120",40.0453172867,-75.1176526374,4.5,77,1,"Korean, Barbeque"
cNfeKIYIv07oxqVozMbjpw,Marathon,10th and Walnut St,39.948486,-75.1573477,3.5,90,0,"Sandwiches, American (New)"
yYpU8EWucx32OYIIHqP63A,Oteri's Italian Bakery | North 5th St,4919 N 5th St,40.0263283,-75.1324873,2.5,55,1,"Shopping, Jewelry, Event Planning & Services, Desserts, Bakeries, Caterers, Food"
MoU6F7B9bSLG6Ykan-9G_g,Los Jimenez,2654 S 6th St,39.915332,-75.1584048,4.5,28,0,Mexican
4_W5pstoN1166TGjjPOrMg,Prohibition Taproom,501 N 13th St,39.9613018,-75.1593118,4.0,618,1,"American (Traditional), Bars, Nightlife, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates"
OL9CgTWy7rU2eNq6F13JBg,Checkers,9173 Roosevelt Boulevard,40.0752499144,-75.0323500112,1.5,14,1,"Burgers, Chicken Wings, Fast Food, Hot Dogs"
zxY4DgtXsVHihSUpsmwamg,P & S Ravioli,1640 S 10th St,39.928473,-75.1619827,4.5,6,1,"Food, Do-It-Yourself Food, Italian"
AWJyivVwe3t9BO-k8D0ynQ,Cafe Square One,50 S 3rd St,39.9489068,-75.1460802,4.5,245,1,"Food, Coffee & Tea, Cafes, Salad, Sandwiches, Sushi Bars, Breakfast & Brunch"
SADPX8WX34EQDj_jqtacMw,Bai Wei,1038 Race St,39.9554771,-75.1572987,4.0,231,1,"Chinese, Food, Bubble Tea, Dim Sum, Szechuan"
roc-xyyzN5b_nImb0NdRLQ,Earl of Sandwich,"8500 Essington Ave, Terminal D, Philadelphia International Airport",39.8768139466,-75.2398777179,3.5,81,1,"Sandwiches, Wraps, Salad"
uE40984_YDgVvPeRpFcCaQ,The Fat Ham,3131 Walnut St,39.9524388,-75.1873387,4.0,286,0,"Southern, Tapas/Small Plates"
HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,12th St & Filbert St,39.9530477103,-75.1590135265,4.0,263,1,"Food, Bakeries"
L6oy16zB52ZkaD6N8-D-Yg,Jeisy Grilled Chicken,5701 Germantown Ave,40.036142,-75.174734,4.0,10,1,"Barbeque, American (Traditional)"
mDd3GFkYQKXhTlpm7SHtCQ,Green Basil Thai Kitchen,240 South St,39.9413000709,-75.1472321594,4.0,74,1,Thai
NMtUD873aWrNjljt3VOcFA,Juniper Commons,521 S Broad St,39.9440648,-75.1653273,3.5,63,0,"American (Traditional), Breakfast & Brunch, Diners"
KMQrA590JiprwoOnu4UKVQ,Park Salad Bar,708 Chestnut St,39.9491534,-75.1529191,3.5,16,0,"Asian Fusion, Pizza, Salad, Chinese"
7UJZQyroV-TvndJabqiXqw,Asadero los tios,3087 Holme Ave,40.0568875,-75.0154664,4.5,15,1,"Dominican, Caribbean, Mexican"
HUp0fqvl0XbZmrCp5FfBjw,Fresh Gulf Seafood,2528 S 24th St,39.920544,-75.188066,4.0,32,1,"Seafood, Distilleries, Farmers Market, Food"
YIdYc6tQIFRJPNIaPBupYQ,Zio Pizza Palace & Grill,157 N 9th St,39.955065,-75.1541846,4.0,43,1,"Fast Food, Italian, Vegetarian, Burgers, Vegan, Pizza, Chicken Wings"
fpde_5H6mH5ufv1tUfBAKQ,Authentic LanZhou Handpulled Noodles,935 Arch St,39.9536866,-75.1561742,3.5,32,1,Noodles
j99PtxlKTW_u5alE4jiqHQ,Ralphs Italian Restaurant,760 S 9th St,39.9400584,-75.1578655,3.5,653,1,Italian
B-DiQpcSTJ7oMMnwzbAGTQ,Cucina Zapata,S 31st & Ludlow St,39.9542886,-75.1855377,4.5,248,1,"Thai, Food Stands, Mexican"
6CsLAjWXFlLpErBZEmGQ5g,Sky Cafe,1540 W Ritner St,39.9208882,-75.173682,4.5,135,0,Indonesian
bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,4373 Main St,40.0252890632,-75.2227872271,4.0,34,1,"Coffee & Tea, Bagels, Food, Breakfast & Brunch"
5ezrDoezdUlJpUa5Jg6dUQ,In the Valley,1615 E Passyunk Ave,39.929453,-75.1636243,4.0,73,1,"Nightlife, Wine Bars, Bars, Tapas/Small Plates, Cocktail Bars, American (New)"
4RMHlggaIdNibPUJPVEd6w,Bridgewater's Pub,30th Street Station,39.95528,-75.18251,3.5,162,0,"American (New), Bars, Nightlife"
GdqZaRx-gN8IxrmqYTXcbA,Terron,3426 Conrad St,40.011687,-75.18933,4.5,65,0,"Vegetarian, Food, Mexican, Vegan, Tacos, Desserts, Juice Bars & Smoothies"
pe01uqQsa6raj-4HWRjgGg,Independence Brew Pub,1150 Filbert St,39.952616,-75.159445,4.5,5,0,"Food, Breweries, Bars, Nightlife"
