loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,issue_date,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,known_dero,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,isDefault
1030512,230512,24981.81818,3,15.906,787.8,C,普通企业,金融业,4 years,0,2016/2/1,0,24.21,0,14,0,0,0,0,0,1
1048474,248474,8213.636364,3,15.22,241.68,C,普通企业,住宿和餐饮业,5 years,0,2013/8/1,2,31.15636364,2,9,0,0,0,0,0,0
1004497,204497,15272.72727,3,14.616,493.86,C,普通企业,文化和体育业,4 years,2,2014/2/1,0,23.57181818,0,9,0,0,0,0,0,0
1032393,232393,10150,3,12.089,332.25,B,政府机构,信息传输、软件和信息技术服务业,4 years,1,2015/5/1,4,12.02727273,0,3,0,0,0,0,0,0
1046889,246889,11675,3,6.03,355.34,A,政府机构,信息传输、软件和信息技术服务业,4 years,1,2014/4/1,0,9.47,0,12,0,0,0,0,0,0
1032433,232433,26529.54545,5,16.425,827.8,D,上市企业,住宿和餐饮业,10+ years,1,2016/2/1,0,17.21818182,0,11,1,1,0,0,0,0
1043311,243311,43636.36364,5,21.912,1057.98,D,政府机构,公共服务、社会组织,1 year,0,2018/7/1,0,27.16,2,16,0,0,0,0,0,0
1048260,248260,23427.27273,5,16.99,533.6,D,幼教与中小学校,金融业,10+ years,0,2015/3/1,4,29.12727273,0,9,0,0,0,0,0,0
1008670,208670,9818.181818,3,10.076,286.87,B,普通企业,农、林、牧、渔业,10+ years,0,2016/3/1,3,15.18545455,0,6,1,0,0,0,0,0
1032262,232262,21818.18182,3,11.691,673.79,C,政府机构,公共服务、社会组织,< 1 year,1,2014/11/1,4,12.66,0,16,0,0,0,0,0,0
1018497,218497,17454.54545,5,15.389,372.21,C,上市企业,农、林、牧、渔业,10+ years,0,2012/6/1,4,28.39636364,0,10,0,0,0,0,0,0
1041448,241448,8727.272727,3,17.919,282.41,D,世界五百强,房地产业,10+ years,0,2016/3/1,7,21.00909091,0,8,0,0,0,0,0,0
1020115,220115,11818.18182,3,13.882,335.12,C,普通企业,交通运输、仓储和邮政业,,1,2017/9/1,0,21.10909091,3,27,0,0,0,0,0,1
1035348,235348,24000,5,10.076,500.07,B,普通企业,电力、热力生产供应业,10+ years,1,2016/3/1,0,16.40727273,1,8,0,0,0,0,0,0
1027622,227622,5454.545455,3,12.683,164.96,B,高等教育机构,电力、热力生产供应业,9 years,0,2015/10/1,7,20.8,0,10,0,0,0,0,0,0
1020181,220181,5454.545455,3,15.05,173.45,C,幼教与中小学校,采矿业,4 years,1,2017/10/1,9,2.168181818,0,3,0,0,0,0,0,0
1045705,245705,7975,3,11.49,262.95,B,普通企业,金融业,3 years,0,2017/2/1,3,19.83,0,17,0,0,0,0,0,1
1047886,247886,20945.45455,5,11.421,433.82,C,幼教与中小学校,电力、热力生产供应业,10+ years,2,2015/8/1,4,20.5,0,13,1,1,0,0,0,0
1013074,213074,27272.72727,3,5.852,903.45,A,政府机构,电力、热力生产供应业,6 years,0,2016/3/1,2,2.145454545,0,10,0,0,0,0,0,0
1041152,241152,28800,3,20.31,1074.87,D,政府机构,建筑业,7 years,0,2013/7/1,0,10.33636364,0,16,0,0,0,0,0,0
1039642,239642,10909.09091,3,14.895,425.16,D,普通企业,金融业,5 years,0,2015/5/1,0,35.92,0,21,0,0,0,0,0,0
1019499,219499,5890.909091,3,12.837,238.01,B,世界五百强,住宿和餐饮业,1 year,1,2014/7/1,0,24.73636364,0,32,0,0,0,0,0,0
1025981,225981,7272.727273,3,10.296,263.58,B,普通企业,金融业,,0,2017/2/1,0,7.418181818,0,4,0,0,0,0,0,0
1038021,238021,13000,3,7.89,406.72,A,普通企业,电力、热力生产供应业,10+ years,1,2015/3/1,0,23.78454545,0,28,0,0,0,0,0,0
1002823,202823,8000,3,16.875,292.24,D,幼教与中小学校,制造业,3 years,2,2013/7/1,4,17.58545455,0,12,0,0,0,0,0,1
1028074,228074,32025,5,29.689,977.71,F,幼教与中小学校,住宿和餐饮业,2 years,1,2016/9/1,0,11.08181818,0,12,3,0,0,0,0,0
1000014,200014,7854.545455,3,7.803,303.81,B,政府机构,电力、热力生产供应业,8 years,0,2015/1/1,4,19.75636364,0,19,1,1,0,1624,162.4,0
1047451,247451,23000,5,13.014,540.68,C,世界五百强,建筑业,10+ years,1,2016/3/1,4,13.76181818,0,8,0,0,3,1427,285.4,0
1014692,214692,21522.72727,3,14.663,801.48,C,普通企业,公共服务、社会组织,8 years,1,2015/10/1,0,20.99090909,0,12,0,0,3,2319,695.7,0
1009334,209334,15272.72727,3,9.891,458.28,B,上市企业,住宿和餐饮业,8 years,0,2013/12/1,0,5.518181818,0,15,0,0,3,2910,291,0
1048763,248763,8272.727273,3,13.739,234.15,B,政府机构,文化和体育业,10+ years,1,2014/9/1,0,23.85818182,1,16,0,0,1,1844,553.2,0
1021051,221051,15431.81818,5,24.99,498.14,E,世界五百强,电力、热力生产供应业,2 years,1,2016/7/1,3,11.11,0,5,1,1,0,0,0,1
1000834,200834,20681.81818,5,21.109,455.8,E,上市企业,文化和体育业,1 year,1,2015/5/1,0,21.54545455,1,4,0,0,0,0,0,1
1042229,242229,4363.636364,3,12.12,133.09,B,政府机构,农、林、牧、渔业,9 years,1,2012/8/1,2,19.25454545,0,6,0,0,2,1065,0,0
1016831,216831,16250,3,14.96,476.39,D,普通企业,住宿和餐饮业,10+ years,1,2010/3/1,0,26.31272727,0,12,0,0,3,3125,937.5,0
1010918,210918,8181.818182,3,21.06,389.19,E,政府机构,建筑业,< 1 year,0,2018/8/1,2,25.44,0,11,0,0,0,0,0,1
1034481,234481,8597.727273,3,17.09,259.7,D,普通企业,金融业,10+ years,0,2017/12/1,4,13.6,0,14,1,0,1,3108,0,0
1026108,226108,5072.727273,3,7.35,192.44,A,政府机构,制造业,10+ years,2,2017/10/1,0,11.05,0,3,0,0,0,2716,814.8,0
1002144,202144,10909.09091,3,15.763,412.06,C,政府机构,信息传输、软件和信息技术服务业,10+ years,1,2013/7/1,0,7.243636364,0,5,0,0,0,0,0,1
1021181,221181,21818.18182,3,13.849,803.93,C,普通企业,电力、热力生产供应业,7 years,0,2015/11/1,0,27.04,5,14,0,0,3,1547,154.7,0
1044035,244035,14181.81818,5,16.555,285.8,C,政府机构,金融业,3 years,1,2018/1/1,0,26.24,0,10,0,0,0,0,0,1
1034640,234640,13472.72727,5,14.688,279.17,E,普通企业,制造业,3 years,1,2010/11/1,0,16.93,0,20,0,0,5,886,88.6,0
1027143,227143,1363.636364,3,18.06,54.28,D,政府机构,电力、热力生产供应业,1 year,0,2017/9/1,3,18.22909091,0,7,0,0,0,0,0,0
1044264,244264,10000,3,9.79,349.29,A,普通企业,公共服务、社会组织,10+ years,1,2013/1/1,4,20.44363636,0,9,1,1,0,0,0,0
1021360,221360,9818.181818,3,10.377,296.92,B,幼教与中小学校,建筑业,3 years,1,2015/4/1,5,17.32909091,0,10,1,0,0,0,0,0
1049336,249336,22909.09091,5,12.87,655.88,C,普通企业,文化和体育业,10+ years,0,2013/10/1,0,5.94,0,9,0,0,0,0,0,0
1030293,230293,4545.454545,3,7.362,157.1,B,幼教与中小学校,农、林、牧、渔业,2 years,1,2015/5/1,0,4.434545455,0,3,0,0,0,0,0,0
1049126,249126,14127.27273,5,20.99,350.27,E,幼教与中小学校,公共服务、社会组织,10+ years,0,2015/6/1,0,14.72727273,0,9,0,0,0,0,0,1
1040964,240964,12113.63636,3,13.032,352.72,C,上市企业,文化和体育业,< 1 year,1,2015/12/1,4,34.34545455,0,7,0,0,0,0,0,0
1005732,205732,17454.54545,5,11.151,359.08,C,普通企业,交通运输、仓储和邮政业,7 years,0,2014/11/1,0,10.1,0,10,1,1,0,0,0,0
1022029,222029,1636.363636,3,15.73,68.65,C,普通企业,交通运输、仓储和邮政业,6 years,0,2013/10/1,0,9.163636364,0,7,0,0,0,0,0,0
1022752,222752,8181.818182,3,10.251,329.24,B,普通企业,交通运输、仓储和邮政业,6 years,1,2017/5/1,4,32.95636364,0,11,5,0,0,0,0,0
1014643,214643,29645.45455,3,16.875,992.7,D,幼教与中小学校,建筑业,4 years,0,2012/10/1,4,23.44909091,0,13,0,0,0,0,0,0
1038824,238824,15000,3,10.377,494.86,B,幼教与中小学校,房地产业,8 years,0,2015/5/1,0,13.27909091,0,12,0,0,0,0,0,1
1010906,210906,23636.36364,3,7.21,619.47,A,普通企业,公共服务、社会组织,,1,2018/10/1,0,12.17,0,17,1,1,0,0,0,0
1005375,205375,25090.90909,3,10.42,746.69,B,政府机构,文化和体育业,2 years,0,2017/7/1,0,12.90545455,0,6,0,0,0,0,0,0
1004599,204599,19027.27273,3,12.303,547.69,C,普通企业,公共服务、社会组织,,1,2016/3/1,4,35.44,0,5,0,0,0,0,0,0
1041543,241543,11020.45455,3,21.472,344.28,E,普通企业,农、林、牧、渔业,< 1 year,1,2015/3/1,0,13.71,1,8,0,0,0,0,0,0
1045124,245124,19090.90909,3,7.9,657.1,A,政府机构,金融业,2 years,1,2013/11/1,0,24,8,18,0,0,0,0,0,0
1029832,229832,41363.63636,3,20.889,1282.79,D,政府机构,公共服务、社会组织,6 years,0,2016/7/1,0,16.60363636,0,7,1,1,0,0,0,0
1011493,211493,2272.727273,3,19.99,92.9,E,政府机构,农、林、牧、渔业,,1,2014/5/1,10,1.35,0,1,0,0,0,0,0,0
1039887,239887,20727.27273,5,13.18,434.07,C,政府机构,采矿业,10+ years,0,2015/12/1,0,12.39090909,0,12,0,0,0,0,0,0
1003476,203476,12272.72727,3,8.18,471.3,B,政府机构,采矿业,10+ years,0,2015/4/1,0,12.3,1,14,0,0,0,0,0,0
1030846,230846,17454.54545,3,9.945,524.2,B,上市企业,公共服务、社会组织,10+ years,1,2018/6/1,2,16.73636364,0,6,0,0,0,0,0,0
1018823,218823,17000,3,9.891,556.48,B,普通企业,信息传输、软件和信息技术服务业,10+ years,1,2014/7/1,4,21.42818182,0,10,1,0,0,0,0,0
1010294,210294,30545.45455,5,19.789,710.87,D,高等教育机构,公共服务、社会组织,2 years,0,2016/10/1,4,27.50181818,0,15,0,0,0,0,0,0
1035259,235259,8181.818182,3,11.49,329.72,B,普通企业,金融业,10+ years,0,2017/3/1,4,20.16363636,0,7,0,0,0,0,0,1
1041105,241105,24545.45455,3,15.389,1025.19,C,普通企业,采矿业,10+ years,1,2015/9/1,2,8.618181818,1,8,0,0,0,0,0,1
1002741,202741,22340.90909,3,20.339,894.5,D,普通企业,交通运输、仓储和邮政业,10+ years,1,2013/2/1,0,23.91818182,0,19,0,0,0,0,0,1
1013377,213377,15363.63636,5,12.204,299.53,C,幼教与中小学校,房地产业,10+ years,0,2018/10/1,0,14.72727273,0,7,0,0,0,0,0,0
1011828,211828,3600,3,15.59,115.36,D,普通企业,金融业,,1,2015/1/1,3,12.91818182,0,7,1,1,0,0,0,0
1013926,213926,10909.09091,3,9.79,317.54,A,政府机构,金融业,10+ years,1,2012/1/1,1,16.35545455,0,9,0,0,0,0,0,0
1026425,226425,30254.54545,3,14.99,887.31,C,政府机构,信息传输、软件和信息技术服务业,10+ years,0,2015/1/1,0,42.80727273,0,29,0,0,0,0,0,0
1004379,204379,13950,5,23.298,378.81,E,普通企业,交通运输、仓储和邮政业,< 1 year,0,2014/3/1,0,17.67,0,13,0,0,0,0,0,1
1027023,227023,2181.818182,3,11.241,66.9,B,普通企业,信息传输、软件和信息技术服务业,2 years,0,2014/9/1,0,21.96818182,0,21,0,0,0,0,0,0
1048735,248735,13636.36364,3,7.614,473.24,A,普通企业,电力、热力生产供应业,10+ years,2,2018/7/1,5,30.30545455,0,15,0,0,3,5466,1639.8,0
1015804,215804,10872.72727,3,13.023,316.54,C,普通企业,采矿业,10+ years,0,2018/7/1,0,15.68181818,0,8,3,3,0,4580,458,0
1028070,228070,9818.181818,3,11.14,393.67,B,普通企业,信息传输、软件和信息技术服务业,10+ years,1,2013/3/1,4,29.5,0,16,0,0,0,0,0,0
1005191,205191,33090.90909,5,15.939,658.65,C,政府机构,建筑业,10+ years,0,2014/5/1,0,26.01818182,0,9,0,0,0,0,0,0
1019716,219716,4500,3,10.47,178.69,B,世界五百强,金融业,< 1 year,0,2018/8/1,0,6.77,0,3,1,1,0,0,0,0
1023471,223471,41363.63636,5,12.69,790.82,C,幼教与中小学校,文化和体育业,4 years,2,2015/5/1,4,17.77272727,0,22,0,0,0,0,0,1
1011561,211561,5727.272727,3,9.819,228.88,B,政府机构,建筑业,10+ years,1,2017/5/1,0,13.44,0,20,0,0,0,0,0,0
1003954,203954,5909.090909,3,12.001,163.49,B,普通企业,信息传输、软件和信息技术服务业,3 years,0,2017/7/1,0,6.169090909,0,4,1,1,0,0,0,1
1002456,202456,10636.36364,3,9.441,422.48,B,政府机构,建筑业,10+ years,0,2017/2/1,2,6.905454545,0,12,2,1,0,0,0,0
1021693,221693,9090.909091,3,9.17,318.79,B,普通企业,文化和体育业,10+ years,1,2014/8/1,4,8.018181818,0,11,1,1,0,0,0,0
1026439,226439,11227.27273,3,6.864,290.05,A,普通企业,信息传输、软件和信息技术服务业,9 years,0,2015/10/1,0,7.372727273,0,6,0,0,0,0,0,0
1037502,237502,8509.090909,3,4.788,216.83,A,普通企业,文化和体育业,10+ years,1,2017/8/1,5,14.18181818,0,17,0,0,0,0,0,0
1039765,239765,5909.090909,3,12.001,163.49,B,普通企业,房地产业,6 years,0,2017/12/1,2,13.00363636,0,9,0,0,0,0,0,1
1005579,205579,26181.81818,5,15.05,571.59,C,世界五百强,金融业,10+ years,2,2017/6/1,4,23.01545455,0,20,2,0,0,0,0,0
1018758,218758,17727.27273,5,30.041,460.82,G,幼教与中小学校,信息传输、软件和信息技术服务业,8 years,0,2015/12/1,0,16.75636364,0,11,0,0,0,0,0,0
1035431,235431,9090.909091,5,13.99,232.64,C,政府机构,电力、热力生产供应业,6 years,0,2015/7/1,0,23.37545455,0,13,0,0,0,0,0,0
1021227,221227,16363.63636,3,11.49,659.43,B,幼教与中小学校,采矿业,2 years,2,2016/7/1,4,7.385454545,0,9,0,0,0,0,0,1
1020893,220893,10045.45455,3,16.99,303.01,D,普通企业,金融业,10+ years,2,2014/10/1,0,21.72,0,4,0,0,0,0,0,0
1021307,221307,16363.63636,5,12.096,459.58,C,普通企业,信息传输、软件和信息技术服务业,9 years,0,2015/12/1,4,16.64,1,11,0,0,0,0,0,0
1015793,215793,5909.090909,3,9.44,160.03,B,上市企业,金融业,10+ years,2,2017/10/1,4,11.96181818,0,13,0,0,0,0,0,0
1010844,210844,4727.272727,3,8.991,129.05,B,普通企业,金融业,10+ years,1,2015/4/1,2,19.99636364,0,11,1,0,0,0,0,0
1029826,229826,26181.81818,5,22.429,641.08,D,幼教与中小学校,国际组织,3 years,0,2018/4/1,0,13.50909091,0,5,0,0,0,0,0,1
1026180,226180,7772.727273,3,9.17,302.85,B,幼教与中小学校,电力、热力生产供应业,8 years,1,2015/6/1,0,18.16,0,13,1,1,0,0,0,1
1019525,219525,38181.81818,5,20.99,946.68,E,普通企业,公共服务、社会组织,10+ years,0,2014/9/1,0,18.75272727,0,12,0,0,0,0,0,0
1042458,242458,17490.90909,3,4.788,445.7,A,世界五百强,建筑业,,0,2016/2/1,4,12.05,0,12,0,0,0,0,0,0
1039666,239666,21600,5,15.102,652.99,C,普通企业,批发和零售业,10+ years,0,2013/8/1,0,16.14272727,0,13,0,0,0,0,0,0
1007315,207315,20018.18182,5,18.99,475.91,E,普通企业,公共服务、社会组织,1 year,2,2014/10/1,2,3.019090909,2,5,0,0,0,0,0,0
1014807,214807,6000,3,10.332,197.8,B,政府机构,电力、热力生产供应业,2 years,0,2015/12/1,4,14.92727273,0,13,2,1,0,0,0,1
1003284,203284,1181.818182,3,24.5,39.5,F,普通企业,电力、热力生产供应业,2 years,1,2014/8/1,10,21.78181818,0,12,0,0,0,0,0,0
1013570,213570,10636.36364,3,8.24,306.62,B,政府机构,金融业,10+ years,2,2016/12/1,0,14.45,0,16,0,0,0,0,0,0
1010436,210436,10909.09091,3,11.44,329.48,B,普通企业,公共服务、社会组织,10+ years,0,2016/12/1,2,7.633636364,2,8,0,0,0,0,0,1
1048003,248003,20509.09091,3,7.11,588.26,A,普通企业,公共服务、社会组织,10+ years,2,2012/11/1,0,5.716363636,0,12,0,0,0,0,0,0
1049893,249893,8000,3,6.363,247.28,A,普通企业,公共服务、社会组织,,1,2017/5/1,0,6.94,1,10,0,0,0,0,0,1
1049832,249832,27625,5,26.521,673.95,F,普通企业,住宿和餐饮业,2 years,0,2016/2/1,0,9.572727273,0,15,1,1,0,0,0,0
1021760,221760,28363.63636,3,8.69,750.97,A,普通企业,国际组织,10+ years,0,2014/5/1,0,22.82181818,0,14,0,0,0,0,0,0
1049138,249138,11345.45455,3,12.99,323.42,C,普通企业,公共服务、社会组织,10+ years,0,2014/10/1,2,18.22909091,0,17,2,1,0,0,0,0
1012053,212053,4400,3,17.171,153.85,D,世界五百强,金融业,,0,2015/4/1,0,24.19090909,0,12,1,1,0,0,0,0
1015256,215256,8727.272727,3,11.421,268.36,C,普通企业,金融业,10+ years,1,2015/6/1,0,20.82545455,0,7,0,0,0,0,0,0
1043605,243605,11818.18182,3,8.091,317.96,B,高等教育机构,电力、热力生产供应业,9 years,0,2016/10/1,4,15.39818182,0,19,0,0,0,0,0,0
1017696,217696,12272.72727,3,10.341,494.57,B,上市企业,建筑业,10+ years,0,2017/2/1,4,17.52727273,0,23,1,0,0,0,0,0
1040442,240442,17018.18182,5,20.394,400.74,E,普通企业,信息传输、软件和信息技术服务业,10+ years,1,2015/1/1,0,18.9,0,26,0,0,0,0,0,1
1021323,221323,18909.09091,3,7.62,498.59,A,普通企业,金融业,10+ years,0,2013/10/1,0,17.56363636,0,14,0,0,0,0,0,0
1025559,225559,8120.454545,3,10.99,324.89,B,政府机构,建筑业,,0,2014/10/1,4,19.05545455,0,7,0,0,0,0,0,0
1038033,238033,5727.272727,3,11.583,235.44,C,高等教育机构,批发和零售业,< 1 year,0,2009/9/1,5,19.73454545,0,9,0,0,0,0,0,0
1037908,237908,13177.27273,3,14.049,389.86,D,普通企业,公共服务、社会组织,10+ years,1,2014/7/1,0,22.16363636,0,11,2,1,0,0,0,0
1032988,232988,9454.545455,3,15.61,279.72,D,政府机构,文化和体育业,2 years,0,2015/6/1,4,43.14545455,0,27,1,1,0,0,0,0
1018538,218538,29900,5,20.466,709.45,E,普通企业,金融业,3 years,1,2017/4/1,0,21.56363636,0,8,0,0,0,0,0,0
1049056,249056,8181.818182,5,10.251,219.38,B,上市企业,交通运输、仓储和邮政业,2 years,0,2017/2/1,0,8.4,0,10,0,0,0,0,0,0
1013036,213036,2000,3,14.971,67.98,C,普通企业,国际组织,10+ years,1,2010/6/1,0,8.32,0,3,0,0,0,0,0,0
1016584,216584,22454.54545,5,17.86,481.03,D,政府机构,金融业,2 years,1,2015/7/1,0,11.93,0,5,0,0,0,0,0,0
1004874,204874,9818.181818,3,11.396,389.24,B,上市企业,公共服务、社会组织,2 years,1,2010/10/1,0,14.44,0,12,0,0,0,0,0,0
1027564,227564,8181.818182,3,7.39,310.56,A,普通企业,农、林、牧、渔业,3 years,1,2016/5/1,4,26.71,0,5,0,0,0,0,0,1
1030833,230833,19636.36364,3,9.229,756.4,A,上市企业,信息传输、软件和信息技术服务业,10+ years,0,2014/8/1,0,15.08181818,0,16,0,0,0,0,0,0
1037882,237882,8181.818182,3,15.291,356.48,D,普通企业,交通运输、仓储和邮政业,7 years,1,2016/8/1,6,13.00909091,0,9,0,0,0,0,0,1
1021294,221294,4581.818182,3,18.205,198.41,D,普通企业,电力、热力生产供应业,8 years,1,2015/11/1,0,17.19,0,12,0,0,0,0,0,0
1043930,243930,14890.90909,5,11.165,268.65,B,上市企业,电力、热力生产供应业,7 years,0,2014/5/1,0,16.75,0,16,0,0,0,0,0,0
1047775,247775,26181.81818,5,16.641,615.86,E,政府机构,金融业,10+ years,1,2015/12/1,0,36.39272727,2,9,0,0,0,0,0,1
1023052,223052,13090.90909,3,10.681,514.1,B,上市企业,建筑业,8 years,0,2013/7/1,0,15.81818182,0,7,0,0,0,0,0,0
1029184,229184,22690.90909,3,11.49,633.05,B,幼教与中小学校,建筑业,1 year,1,2016/7/1,0,15.58,0,16,0,0,0,0,0,0
1013680,213680,19500,3,5.616,503.76,A,普通企业,采矿业,2 years,1,2015/10/1,0,14.98181818,0,11,0,0,0,0,0,0
1006320,206320,32727.27273,3,19.03,1100.14,D,普通企业,信息传输、软件和信息技术服务业,1 year,1,2018/2/1,4,5.530909091,0,5,0,0,0,0,0,1
1003660,203660,28363.63636,5,11.511,543.5,C,普通企业,电力、热力生产供应业,< 1 year,1,2016/9/1,1,18.88363636,0,11,0,0,0,0,0,1
1021811,221811,5909.090909,3,7.89,156.43,A,政府机构,建筑业,10+ years,0,2015/10/1,2,23,0,17,0,0,0,0,0,0
1004109,204109,5454.545455,3,10.341,197.83,B,政府机构,信息传输、软件和信息技术服务业,3 years,1,2016/10/1,0,31.84363636,0,12,0,0,0,0,0,0
1031079,231079,29545.45455,3,4.788,752.87,A,高等教育机构,金融业,10+ years,1,2016/3/1,0,22.54545455,0,10,8,0,0,0,0,0
1043068,243068,10909.09091,5,16.074,303.81,D,普通企业,电力、热力生产供应业,4 years,0,2015/8/1,0,35.4,0,8,1,1,0,0,0,1
1042466,242466,21600,3,15.99,759.29,C,普通企业,金融业,1 year,1,2016/12/1,0,26.33454545,0,24,0,0,0,0,0,0
1026903,226903,24545.45455,3,16.841,1044.52,C,普通企业,批发和零售业,5 years,1,2016/4/1,0,26.48181818,0,14,0,0,0,0,0,1
1002817,202817,5454.545455,3,11.825,195.73,B,幼教与中小学校,住宿和餐饮业,8 years,1,2016/3/1,5,20.51,0,7,2,2,3,1153,230.6,0
1008397,208397,9225,3,11.44,303.95,B,普通企业,公共服务、社会组织,4 years,2,2017/3/1,4,9.872727273,0,6,1,1,3,3810,0,0
1026965,226965,12354.54545,3,17.77,408.13,D,普通企业,电力、热力生产供应业,6 years,1,2012/10/1,0,27.23636364,0,8,0,0,3,276,82.8,0
1034763,234763,41363.63636,3,18.997,1252.56,D,政府机构,农、林、牧、渔业,10+ years,0,2012/4/1,0,7.481818182,0,11,0,0,3,7410,1482,0
1025387,225387,18490.90909,3,10.16,548.21,B,政府机构,电力、热力生产供应业,10+ years,0,2013/4/1,0,15.69272727,0,11,0,0,2,1153,230.6,0
1008075,208075,7356.818182,3,17.171,217.66,D,普通企业,金融业,,2,2014/10/1,0,24.82363636,0,8,0,0,3,2078,623.4,0
1034643,234643,4090.909091,3,8.496,144.03,B,上市企业,电力、热力生产供应业,3 years,1,2018/1/1,0,10.72636364,1,12,0,0,1,795,159,0
1048708,248708,10636.36364,3,8.49,284.07,A,普通企业,建筑业,< 1 year,1,2011/6/1,0,27.36,0,12,0,0,3,861,0,0
1041698,241698,5454.545455,3,22.2,191.47,E,上市企业,电力、热力生产供应业,4 years,1,2013/7/1,12,17.85272727,0,16,0,0,3,58,5.8,0
1036127,236127,25438.63636,3,19.327,773.55,D,普通企业,公共服务、社会组织,6 years,1,2014/4/1,0,7.409090909,1,9,0,0,2,8272,827.2,0
1019142,219142,17181.81818,5,10.99,456.49,B,政府机构,公共服务、社会组织,10+ years,2,2015/11/1,4,18.51,0,19,0,0,0,0,0,1
1004541,204541,2454.545455,3,12.12,99.82,B,普通企业,国际组织,,2,2012/9/1,4,13.00909091,0,6,0,0,0,0,0,1
1030738,230738,5613.636364,3,19.53,180.67,E,政府机构,建筑业,10+ years,0,2013/11/1,5,25.42,0,7,3,2,0,0,0,1
1004005,204005,25000,3,7.26,774.91,A,上市企业,公共服务、社会组织,8 years,0,2015/12/1,4,15.68727273,0,9,0,0,0,5731,1719.3,0
1037691,237691,10909.09091,3,10.251,329.24,B,普通企业,住宿和餐饮业,8 years,1,2017/4/1,2,11.2,0,6,0,0,0,0,0,1
1000209,200209,9000,3,13.67,374.2,C,幼教与中小学校,住宿和餐饮业,10+ years,0,2016/5/1,0,22.09,0,13,1,1,0,3514,351.4,0
1015463,215463,30522.72727,5,26.95,975.66,F,政府机构,交通运输、仓储和邮政业,6 years,0,2014/3/1,0,14.60909091,0,7,1,0,3,2408,481.6,0
1011127,211127,4090.909091,3,7.89,156.43,A,政府机构,国际组织,< 1 year,0,2016/4/1,3,10.18909091,0,7,0,0,3,1175,117.5,0
1020185,220185,31818.18182,5,10.791,778.38,B,高等教育机构,农、林、牧、渔业,10+ years,0,2015/1/1,4,6.850909091,0,22,0,0,1,14677,1467.7,0
1009189,209189,14545.45455,3,14.65,551.91,C,普通企业,电力、热力生产供应业,4 years,1,2015/3/1,0,12.32181818,1,9,0,0,0,0,0,1
1006964,206964,18938.63636,3,27.489,637.07,E,幼教与中小学校,公共服务、社会组织,10+ years,1,2016/5/1,0,26.43,0,9,1,0,0,0,0,1
1022782,222782,5454.545455,3,13.11,202.49,B,上市企业,公共服务、社会组织,10+ years,0,2013/1/1,2,31.62545455,0,8,0,0,0,0,0,1
1041564,241564,27272.72727,3,13.959,1006.35,C,政府机构,电力、热力生产供应业,10+ years,1,2015/10/1,0,20.35636364,0,14,0,0,2,10027,2005.4,0
1002760,202760,15709.09091,3,8.39,453.84,B,普通企业,住宿和餐饮业,10+ years,1,2016/4/1,0,11.52,0,10,1,1,3,6234,0,0
